poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
im_ravi10,im_ravi10,tweet,wed feb 17 13:42:12 +0000 2016,699951986267926528,"163 followed, 10 unfollowed me (monitored by https://t.co/3wrq5kc2nl)",[],False
1106anna,1106anna,tweet,wed feb 17 13:45:40 +0000 2016,699952858683334656,Вроде бы не так много пишу уже тут но,[],False
blogbiester,xgameofthrones,mentions,wed feb 17 13:46:36 +0000 2016,699953093555974144,rt @xgameofthrones: game of thrones: what if... tyrion lannister wasn't a dwarf? https://t.co/62zpjkimqo via @whatculture  #gameofthrones,['gameofthrones'],True
blogbiester,whatculture,mentions,wed feb 17 13:46:36 +0000 2016,699953093555974144,rt @xgameofthrones: game of thrones: what if... tyrion lannister wasn't a dwarf? https://t.co/62zpjkimqo via @whatculture  #gameofthrones,['gameofthrones'],True
zunairshaikh,zunairshaikh,tweet,wed feb 17 13:52:23 +0000 2016,699954548996247552,#karachijeetayga  #kkvpz,"['karachijeetayga', 'kkvpz']",False
phantasmame,aesteticblue,mentions,wed feb 17 13:59:14 +0000 2016,699956272855179264,rt @aesteticblue: myślę że gdyby słowackiewicz wiedział że ich szipujemy to by wstali z grobów.,[],True
letflin,fe_city_boy,mentions,wed feb 17 14:07:57 +0000 2016,699958466450952192,"rt @fe_city_boy: Работа в «Орифлейм» меняет жизнь! Всего за месяц я прошёл путь от сапфирового директора до человека, которого все удалили …",[],True
gerznmg,angrygotfan,mentions,wed feb 17 14:10:23 +0000 2016,699959078827720705,rt @angrygotfan: if stannis named all the books!!! #gameofthrones https://t.co/jl9kgo3luz,['gameofthrones'],True
zombielovefood,zombielovefood,tweet,wed feb 17 14:10:54 +0000 2016,699959208867819524,Джон Сноу в рашке #gameofthrones #jonsnow #ДжонСноу https://t.co/ryurwnsgwt,"['gameofthrones', 'jonsnow', 'ДжонСноу']",False
mattdworkman,jimgaffigan,reply,wed feb 17 14:11:45 +0000 2016,699959422764785664,@jimgaffigan obama,[],False
stedaunon,biclexual,mentions,wed feb 17 14:12:04 +0000 2016,699959502448259072,rt @biclexual: https://t.co/x5jotgb6gz,[],True
l3nap_spn,saxxunderwear,mentions,wed feb 17 14:12:27 +0000 2016,699959598929674241,rt @saxxunderwear: .@jarpad please follow us. we have an idea!,[],True
l3nap_spn,jarpad,mentions,wed feb 17 14:12:27 +0000 2016,699959598929674241,rt @saxxunderwear: .@jarpad please follow us. we have an idea!,[],True
elven_kuzn,elven_kuzn,tweet,wed feb 17 14:12:33 +0000 2016,699959624095682560,"идите ДР Хосока-аа справляйте уже а не видосы снимайте
а то я все равно ничего не понимаю, что вы там говорите
гег))0()(0",[],False
elven_kuzn,_hiiwanttodie,mentions,wed feb 17 14:22:48 +0000 2016,699962203596853249,rt @_hiiwanttodie: Обращение к вам дорогие мои https://t.co/fxll4ysokv,[],True
sa_lotzer,nembern,mentions,wed feb 17 14:28:20 +0000 2016,699963596101578756,"rt @nembern: оцениваю оформу @sa_lotzer 
☀☀☀☀ шик 👍 https://t.co/fz0tytako5",[],True
sa_lotzer,sa_lotzer,mentions,wed feb 17 14:28:20 +0000 2016,699963596101578756,"rt @nembern: оцениваю оформу @sa_lotzer 
☀☀☀☀ шик 👍 https://t.co/fz0tytako5",[],True
iibra23,i_amaniz,reply,wed feb 17 14:43:52 +0000 2016,699967505171931136,@i_amaniz الحقيقه انك تدورين النحشه من المذاكره خليك صريحه,[],False
stylinson6978,adzetico,reply,wed feb 17 14:46:44 +0000 2016,699968226592210944,@adzetico 451 почитаю,[],False
divergent251,mashaalyusheva,reply,wed feb 17 14:57:48 +0000 2016,699971011610025986,@mashaalyusheva спасибо❤️,[],False
jawleenuhh,thrones_memes,mentions,wed feb 17 15:12:06 +0000 2016,699974610347888641,rt @thrones_memes: cruel https://t.co/5nwttspusz,[],True
prathamsg,got_tyrion,mentions,wed feb 17 15:16:49 +0000 2016,699975797336047621,rt @got_tyrion: when you wake up and think it's friday then realize it's only wednesday... https://t.co/ins0itmlns,[],True
tiago4413,barbumodere,mentions,wed feb 17 15:26:23 +0000 2016,699978204849819648,"rt @barbumodere: je pense que je vais devenir youteubeur..

non, y a pas de fautes d'orthographe.",[],True
strickdaddy12,juddyy1,reply,wed feb 17 15:30:01 +0000 2016,699979119208099841,@juddyy1 @ericdadalski @bpg5014 😭😭😭😭😭😭😭 https://t.co/5q7pok7wa1,[],False
strickdaddy12,ericdadalski,mentions,wed feb 17 15:30:01 +0000 2016,699979119208099841,@juddyy1 @ericdadalski @bpg5014 😭😭😭😭😭😭😭 https://t.co/5q7pok7wa1,[],False
strickdaddy12,bpg5014,mentions,wed feb 17 15:30:01 +0000 2016,699979119208099841,@juddyy1 @ericdadalski @bpg5014 😭😭😭😭😭😭😭 https://t.co/5q7pok7wa1,[],False
yoelfdez,gameofthrones,mentions,wed feb 17 15:32:52 +0000 2016,699979836463456256,"rt @gameofthrones: #gameofthrones returns 4.24.16
https://t.co/wmtxqjjwzz",['gameofthrones'],True
girlfromtown,khambati_abbas,mentions,wed feb 17 15:33:40 +0000 2016,699980037781585920,rt @khambati_abbas: somebody watches got in detail. @_fatty_10 @mariakhambati @girlfromtown @mustafapothi #gameofthrones #infographics http…,"['gameofthrones', 'infographics']",True
girlfromtown,_fatty_10,mentions,wed feb 17 15:33:40 +0000 2016,699980037781585920,rt @khambati_abbas: somebody watches got in detail. @_fatty_10 @mariakhambati @girlfromtown @mustafapothi #gameofthrones #infographics http…,"['gameofthrones', 'infographics']",True
girlfromtown,mariakhambati,mentions,wed feb 17 15:33:40 +0000 2016,699980037781585920,rt @khambati_abbas: somebody watches got in detail. @_fatty_10 @mariakhambati @girlfromtown @mustafapothi #gameofthrones #infographics http…,"['gameofthrones', 'infographics']",True
girlfromtown,girlfromtown,mentions,wed feb 17 15:33:40 +0000 2016,699980037781585920,rt @khambati_abbas: somebody watches got in detail. @_fatty_10 @mariakhambati @girlfromtown @mustafapothi #gameofthrones #infographics http…,"['gameofthrones', 'infographics']",True
girlfromtown,mustafapothi,mentions,wed feb 17 15:33:40 +0000 2016,699980037781585920,rt @khambati_abbas: somebody watches got in detail. @_fatty_10 @mariakhambati @girlfromtown @mustafapothi #gameofthrones #infographics http…,"['gameofthrones', 'infographics']",True
ragavanpandian,puliarason,mentions,wed feb 17 15:43:45 +0000 2016,699982575327031297,"rt @puliarason: jon snow looks like m.r radha 😂😂
#gameofthrones https://t.co/j5mfaygir4",['gameofthrones'],True
foreignpinoy,got_tyrion,mentions,wed feb 17 15:43:57 +0000 2016,699982625650282497,rt @got_tyrion: when you wake up and think it's friday then realize it's only wednesday... https://t.co/ins0itmlns,[],True
leilameftah15,leilameftah15,tweet,wed feb 17 15:53:31 +0000 2016,699985033176678400,"Хотела устроить себе день фикратйинга по #bellarke, а в итоге? Сижу тут, ЦНС ремонтирую. Вот блин, за что так с белларковцами?!",['bellarke'],False
divergent251,rudi_vb,mentions,wed feb 17 15:55:37 +0000 2016,699985561663184896,"rt @rudi_vb: Эллисон,мы скучаем  https://t.co/d8c9vacalp",[],True
cookies_killjoy,cookies_killjoy,tweet,wed feb 17 16:00:44 +0000 2016,699986849327116289,Как всегда крч,[],False
towiegooner,goonerjon777,mentions,wed feb 17 16:12:22 +0000 2016,699989776926175232,"rt @goonerjon777: we know @fa are discussing ways of revamping the facup

afc winning 3 times in a row could be an issue

@fa appoint mike …",['solved'],True
towiegooner,fa,mentions,wed feb 17 16:12:22 +0000 2016,699989776926175232,"rt @goonerjon777: we know @fa are discussing ways of revamping the facup

afc winning 3 times in a row could be an issue

@fa appoint mike …",['solved'],True
towiegooner,fa,mentions,wed feb 17 16:12:22 +0000 2016,699989776926175232,"rt @goonerjon777: we know @fa are discussing ways of revamping the facup

afc winning 3 times in a row could be an issue

@fa appoint mike …",['solved'],True
angeles_nastya,jensenacklesgod,mentions,wed feb 17 16:13:45 +0000 2016,699990125061783552,rt @jensenacklesgod: this man will kill me with his cuteness i love him so much 😣🙈 https://t.co/aalmoxt5ii,[],True
caffeinepotter,puliarason,mentions,wed feb 17 16:14:04 +0000 2016,699990204745003008,"rt @puliarason: jon snow looks like m.r radha 😂😂
#gameofthrones https://t.co/j5mfaygir4",['gameofthrones'],True
coxaleelee,ap,mentions,wed feb 17 16:19:33 +0000 2016,699991584687984641,"rt @ap: after the occupation: feds say they found weapons, trenches dug near historic artifacts at oregon wildlife refuge: https://t.co/tey…",[],True
angeles_nastya,jensenacklesgod,mentions,wed feb 17 16:22:47 +0000 2016,699992398382952451,rt @jensenacklesgod: there's 6 years of difference between these pictures 😣💕 https://t.co/pegown5jgw,[],True
heatboner,thrones_memes,mentions,wed feb 17 16:28:58 +0000 2016,699993954469675008,rt @thrones_memes: awkward https://t.co/mmi7lucrw8,[],True
coxaleelee,coxaleelee,tweet,wed feb 17 16:30:06 +0000 2016,699994239665438720,man shouts 'waterboard hillary' at rubio rally - cnn https://t.co/djtpnhss0z,[],False
vessygeorgieva,got_tyrion,mentions,wed feb 17 16:30:19 +0000 2016,699994294195765248,rt @got_tyrion: when you wake up and think it's friday then realize it's only wednesday... https://t.co/ins0itmlns,[],True
mayankhimself,joelnerd,mentions,wed feb 17 16:37:21 +0000 2016,699996064200306688,rt @joelnerd: saw #deadpool. so fun! so hilarious! so insane! @mazinagbegah @michaelmelon @thetiz1987 @irishvixen21 @tasha_mandy https://t.…,['deadpool'],True
mayankhimself,mazinagbegah,mentions,wed feb 17 16:37:21 +0000 2016,699996064200306688,rt @joelnerd: saw #deadpool. so fun! so hilarious! so insane! @mazinagbegah @michaelmelon @thetiz1987 @irishvixen21 @tasha_mandy https://t.…,['deadpool'],True
mayankhimself,michaelmelon,mentions,wed feb 17 16:37:21 +0000 2016,699996064200306688,rt @joelnerd: saw #deadpool. so fun! so hilarious! so insane! @mazinagbegah @michaelmelon @thetiz1987 @irishvixen21 @tasha_mandy https://t.…,['deadpool'],True
mayankhimself,thetiz1987,mentions,wed feb 17 16:37:21 +0000 2016,699996064200306688,rt @joelnerd: saw #deadpool. so fun! so hilarious! so insane! @mazinagbegah @michaelmelon @thetiz1987 @irishvixen21 @tasha_mandy https://t.…,['deadpool'],True
mayankhimself,irishvixen21,mentions,wed feb 17 16:37:21 +0000 2016,699996064200306688,rt @joelnerd: saw #deadpool. so fun! so hilarious! so insane! @mazinagbegah @michaelmelon @thetiz1987 @irishvixen21 @tasha_mandy https://t.…,['deadpool'],True
coxaleelee,coxaleelee,tweet,wed feb 17 16:37:52 +0000 2016,699996194236399616,ronda rousey considered suicide after loss to holly holm - espn https://t.co/shd8wkhhww,[],False
bitchentertain,bitchentertain,tweet,wed feb 17 16:38:58 +0000 2016,699996471072960512,the originals – 3×14 ‘a streetcar named desire’ 3×15 ‘an old friend calls’… https://t.co/gjvnlwzxxg https://t.co/wnthvcbexh,[],False
thugs_killer,thugs_killer,tweet,wed feb 17 16:42:57 +0000 2016,699997473473961984,"to jest straszne że ludzie podchodzą do mnie i pytają czy wszystko ok i że niby po mnie widać że nie. 
to takie dziwne że się nie uśmiecham?",[],False
hbonl,bartholomeusnl,reply,wed feb 17 16:43:59 +0000 2016,699997733537587201,@bartholomeusnl we gaan dit controleren. dank voor het doorgeven.,[],False
aras_bayram,oakenshield_61,reply,wed feb 17 16:48:05 +0000 2016,699998765357363201,@oakenshield_61 defensive stopper olmasa da en az 30 dakika oynamalı,[],False
luvxx2bme,flashikat,reply,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
luvxx2bme,collette04,mentions,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
luvxx2bme,araeropele,mentions,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
luvxx2bme,leedusme1227,mentions,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
luvxx2bme,leesi_girl,mentions,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
luvxx2bme,reedusfan2,mentions,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
luvxx2bme,normanscat,mentions,wed feb 17 16:48:17 +0000 2016,699998815667924992,#happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t.co/qlyyk5x16u,"['happyhumpday', 'twdfamily']",False
gg_mulya,gg_mulya,tweet,wed feb 17 16:49:05 +0000 2016,699999016998846464,натуре,[],False
dreams_shadows,bts_twt,mentions,wed feb 17 16:49:38 +0000 2016,699999155394056195,rt @bts_twt: 응 생일축하하고 #rm #홉이생일ㅊㅋ https://t.co/3omnnzofnt,"['rm', '홉이생일ㅊㅋ']",True
ayuouobayuoub99,gameofthrones,mentions,wed feb 17 16:52:24 +0000 2016,699999851661099008,"rt @gameofthrones: #gameofthrones returns 4.24.16
https://t.co/wmtxqjjwzz",['gameofthrones'],True
divergent251,divergent251,tweet,wed feb 17 16:54:07 +0000 2016,700000283657633792,"Не могу делать дз, пока не посмотрю серию",[],False
taecolato,optimistik1999,mentions,wed feb 17 16:55:43 +0000 2016,700000686331846656,rt @optimistik1999: Когда очень хочется https://t.co/7hjdxv3h7r,[],True
1025thebear,1025thebear,tweet,wed feb 17 16:57:38 +0000 2016,700001168668418048,here it is! #gameofthrones season 6 trailer https://t.co/yyfnouac6n,['gameofthrones'],False
majode8,pirate_777,mentions,wed feb 17 17:00:06 +0000 2016,700001789450588160,"rt @pirate_777: غدا ينطلق الموسم الثالث لاحد افضل المسلسلات والثنائيات الكوميديه في الوقت الحالي
broad city 💘

#تي_في https://t.co/jrcjroor…",['تي_في'],True
divergent251,nagaeva39,reply,wed feb 17 17:01:40 +0000 2016,700002183685783552,"@nagaeva39 не, главная актриса только полетела сейчас на съёмки) 2 сезон выйдет 21 апреля",[],False
donsamormcf,thrones_memes,mentions,wed feb 17 17:01:46 +0000 2016,700002208876777472,rt @thrones_memes: game of shows https://t.co/zx3scm8ixm,[],True
perrichem,perrichem,tweet,wed feb 17 17:06:46 +0000 2016,700003467134373892,Я же еще ребенок,[],False
hannibal_vegan,guglepta,mentions,wed feb 17 17:07:07 +0000 2016,700003555244175360,rt @guglepta: где найти донора нервов,[],True
joelnerd,mazinagbegah,reply,wed feb 17 17:11:15 +0000 2016,700004595439783936,@mazinagbegah @tasha_mandy_rg enjoy!,[],False
joelnerd,tasha_mandy_rg,mentions,wed feb 17 17:11:15 +0000 2016,700004595439783936,@mazinagbegah @tasha_mandy_rg enjoy!,[],False
hannibal_vegan,thedaemondevil,mentions,wed feb 17 17:16:39 +0000 2016,700005954369294336,rt @thedaemondevil: Попугай небесной расцветки: https://t.co/pkaodfzo0l,[],True
raygriffiths,dazztodd,mentions,wed feb 17 17:18:55 +0000 2016,700006524798767104,"rt @dazztodd: https://t.co/l3dbe8xft7
@raygriffiths check this out!",[],True
raygriffiths,raygriffiths,mentions,wed feb 17 17:18:55 +0000 2016,700006524798767104,"rt @dazztodd: https://t.co/l3dbe8xft7
@raygriffiths check this out!",[],True
aysegulltunc,aysegulltunc,tweet,wed feb 17 17:22:04 +0000 2016,700007317522272256,ahaha bunu hangi insafsız yazdı? #gameofthrones  #jonsnow https://t.co/vrvtslwqjq,"['gameofthrones', 'jonsnow']",False
airqa4achange,thrones_memes,mentions,wed feb 17 17:22:52 +0000 2016,700007518865616897,rt @thrones_memes: awkward https://t.co/mmi7lucrw8,[],True
shoaib_alam1,shoaib_alam1,tweet,wed feb 17 17:24:01 +0000 2016,700007808268242945,"why wouldn't be so fantastic when, they created a new language #dorthraki more then 8,000 words just for #gameofthrones","['dorthraki', 'gameofthrones']",False
macytaylor18,garyawales,mentions,wed feb 17 17:24:53 +0000 2016,700008026380595200,rt @garyawales: me and my little brother 😀 https://t.co/nbvdf3ujxo,[],True
trouble_buble,trouble_buble,tweet,wed feb 17 17:25:31 +0000 2016,700008185726369792,"По телику идёт Игра Престолов 
Что? #gameofthrones",['gameofthrones'],False
belieberajara,katy_cats1d,reply,wed feb 17 17:26:21 +0000 2016,700008395470999552,@katy_cats1d 😂куда нибудь где худоба,[],False
lazybananaa,lazybananaa,reply,wed feb 17 17:27:00 +0000 2016,700008559044599809,@aj0livia c'est du cornichon !!!!,[],False
lazybananaa,aj0livia,mentions,wed feb 17 17:27:00 +0000 2016,700008559044599809,@aj0livia c'est du cornichon !!!!,[],False
xnataliehughes,thrones_memes,mentions,wed feb 17 17:28:36 +0000 2016,700008961693581312,rt @thrones_memes: awkward https://t.co/mmi7lucrw8,[],True
_seeb_,_seeb_,tweet,wed feb 17 17:39:56 +0000 2016,700011813824524288,Ох,[],False
mrnsoom,asf3lwfa,mentions,wed feb 17 17:41:51 +0000 2016,700012296156921857,"rt @asf3lwfa: ""@ahadlaq 
أحد المعلمين سابقاً
 عمل محاضرة
بمسجد المدرسة وقبل يبدأ
 وزع علينا مطويات عنوانها
( أرجع فصل فأنك لم تصل)
أخذناها …",[],True
mrnsoom,ahadlaq,mentions,wed feb 17 17:41:51 +0000 2016,700012296156921857,"rt @asf3lwfa: ""@ahadlaq 
أحد المعلمين سابقاً
 عمل محاضرة
بمسجد المدرسة وقبل يبدأ
 وزع علينا مطويات عنوانها
( أرجع فصل فأنك لم تصل)
أخذناها …",[],True
mahi_gulbahar,mahi_gulbahar,tweet,wed feb 17 17:42:39 +0000 2016,700012497504464896,"a single tweet and fartkone fans come shitting my notifications.
i just told the hard truth , assholes.",[],False
mizinchik_,edaneeda,mentions,wed feb 17 17:46:49 +0000 2016,700013546067881986,"rt @edaneeda: когда на лице появился огромный прыщ, и трудно понять, кто у кого  соскочил: он у тебя или ты у него https://t.co/y4njxbd1ul",[],True
nicholaihel,aras_bayram,mentions,wed feb 17 17:47:57 +0000 2016,700013831263756288,"rt @aras_bayram: terör saldırısı akış
""araştıracağız""
""lanetliyoruz""
*yayın yasağı getir*
*twitter'ı kapat*
*basın toplantısında sırıt*
""za…",[],True
targaryenbeauty,targaryenbeauty,tweet,wed feb 17 17:50:07 +0000 2016,700014376523276289,snuck out of mereen to see this babe. does my wig look good? #daenerysandjon #daeneryslovesjon https://t.co/3zgaltnusf,"['daenerysandjon', 'daeneryslovesjon']",False
len_ch_ik,len_ch_ik,reply,wed feb 17 17:52:42 +0000 2016,700015026665611264,"*ударение ставить не туда и коверкать имя, чтобы было в ритм*",[],False
belieberajara,belieberajara,tweet,wed feb 17 17:53:09 +0000 2016,700015139920207874,какой малыш https://t.co/nwujrrpsqx,[],False
ebrarbirincii,dilanyesilpinar,mentions,wed feb 17 17:57:33 +0000 2016,700016247212220416,rt @dilanyesilpinar: bu millet diz çökmeyecek #ankara,['ankara'],True
dalia_fangirl,garyawales,mentions,wed feb 17 18:00:17 +0000 2016,700016935044513792,rt @garyawales: me and my little brother 😀 https://t.co/nbvdf3ujxo,[],True
_mei__msa,hassanbairam,mentions,wed feb 17 18:00:31 +0000 2016,700016993768878080,"rt @hassanbairam: ""if women didn't have importance, god wouldn't have placed the lineage of the 12 imams in the progeny of zahra (as) ""  - …",[],True
madmakny,hollye83,reply,wed feb 17 18:02:13 +0000 2016,700017421600559105,@hollye83 haha. we all do!,[],False
ihaithamz,salmanpato_,reply,wed feb 17 18:03:10 +0000 2016,700017660684320768,@salmanpato_ وشف فريقنا 🌚💔,[],False
dirtykk000,dirtykk000,tweet,wed feb 17 18:04:45 +0000 2016,700018059126243328,a su ma!! por supuesto ñ__ñ https://t.co/gvsecomng5,[],False
nembern,nembern,tweet,wed feb 17 18:05:11 +0000 2016,700018168169938945,"#ДрамыФолловятДирекшионеров 
любимые мои, помогите пожалуйста ❤ рт за меня ⬇ https://t.co/bb2tnuwda5",['ДрамыФолловятДирекшионеров'],False
fil0s0fiayletra,fil0s0fiayletra,tweet,wed feb 17 18:05:19 +0000 2016,700018201741107200,"las mejores #camisetas de #breakingbad #juegodetronos y #pulpfiction en:
https://t.co/ehz5owbk6r             

#heisenberg #gameofthrones","['camisetas', 'breakingbad', 'juegodetronos', 'pulpfiction', 'heisenberg', 'gameofthrones']",False
tvaddict902,heda_af,reply,wed feb 17 18:06:23 +0000 2016,700018470197530624,@heda_af i hope clarke practically attacks lexa when she's ready istg! so sick of this.i hope they say ily &amp; clarke says it 1st.shut em up!,[],False
jonuevo_,lordsnow,mentions,wed feb 17 18:07:54 +0000 2016,700018851874930689,rt @lordsnow: it's not easy being a game of thrones fan.... https://t.co/vf3yehg8t9,[],True
inajranson,footyfanschants,mentions,wed feb 17 18:09:17 +0000 2016,700019199998103552,rt @footyfanschants: celtic fans just can't get enough! https://t.co/fp8jvt7qcp,[],True
thegirlwhosleep,thegirlwhosleep,tweet,wed feb 17 18:11:34 +0000 2016,700019774621904900,От ныне ты будешь носить имя Дарт Вейдер,[],False
jamdownrocks,christelkfans,reply,wed feb 17 18:11:58 +0000 2016,700019875259899904,"@christelkfans  no. he quit jabot, when adam tried to demote him. neil was unemployed until devon hired him on the project.",[],False
thegirlwhosleep,thegirlwhosleep,tweet,wed feb 17 18:18:37 +0000 2016,700021548816732160,ЭНИ БЛЯ ДЕТЕЙ БЛЯ ЗА ЧТО,[],False
raygriffiths,bbcradio4,mentions,wed feb 17 18:21:15 +0000 2016,700022211504115717,rt @bbcradio4: four of merton's marvellous minutes - uninterrupted just a minute genius: https://t.co/zwp5lvqdwz #funnyinfour https://t.co/…,['funnyinfour'],True
jessicaproducts,lordsnow,mentions,wed feb 17 18:25:21 +0000 2016,700023243298775040,"rt @lordsnow: natalie dormer: ""jon snow is dead.... right now."" https://t.co/s8tw2xgf3m https://t.co/qydudzhady",[],True
eli18stones,lordsnow,mentions,wed feb 17 18:26:00 +0000 2016,700023406876557312,rt @lordsnow: it's not easy being a game of thrones fan.... https://t.co/vf3yehg8t9,[],True
mustang_larry_,anilovetoo,reply,wed feb 17 18:27:32 +0000 2016,700023792760922113,@anilovetoo ночи 🌌,[],False
dirtykk000,redagricfammx,mentions,wed feb 17 18:30:46 +0000 2016,700024606464147456,rt @redagricfammx: hoy representaremos a #méxico en reunión del comitéconsultivomundial @worldruralforum en #roma @ifadnews @ppcalzada http…,"['méxico', 'roma']",True
dirtykk000,worldruralforum,mentions,wed feb 17 18:30:46 +0000 2016,700024606464147456,rt @redagricfammx: hoy representaremos a #méxico en reunión del comitéconsultivomundial @worldruralforum en #roma @ifadnews @ppcalzada http…,"['méxico', 'roma']",True
dirtykk000,ifadnews,mentions,wed feb 17 18:30:46 +0000 2016,700024606464147456,rt @redagricfammx: hoy representaremos a #méxico en reunión del comitéconsultivomundial @worldruralforum en #roma @ifadnews @ppcalzada http…,"['méxico', 'roma']",True
dirtykk000,ppcalzada,mentions,wed feb 17 18:30:46 +0000 2016,700024606464147456,rt @redagricfammx: hoy representaremos a #méxico en reunión del comitéconsultivomundial @worldruralforum en #roma @ifadnews @ppcalzada http…,"['méxico', 'roma']",True
madmakny,sincerelytumblr,mentions,wed feb 17 18:32:33 +0000 2016,700025055238029312,rt @sincerelytumblr: basically https://t.co/giznbh89cs,[],True
len_ch_ik,skrount,mentions,wed feb 17 18:34:15 +0000 2016,700025483036119041,"rt @skrount: ВМЕСТЕ ВЕСЕЛО ШАГАТЬ ПО ПРОСТОРАМ
ПО ПРОСТОРАМ
ПО ПРОСТОРАМ
И КОНЕЧНО ПРИПЕВАТЬ ЛУЧШЕ ХОРОМ
ЛУЧШЕ ХОРОМ
ЛУЧШЕ ХОРОМ! https://t…",[],True
_void_void_,_void_void_,tweet,wed feb 17 18:35:01 +0000 2016,700025675990827008,Аааааа https://t.co/uhfddt5fvo,[],False
cuban_10,gameofthrones,mentions,wed feb 17 18:35:16 +0000 2016,700025738922172416,"rt @gameofthrones: #gameofthrones returns 4.24.16
https://t.co/wmtxqjjwzz",['gameofthrones'],True
dinaabatata,teen_wolffr_,mentions,wed feb 17 18:35:29 +0000 2016,700025793414561792,rt @teen_wolffr_: pour shelley la bête est le coach,[],True
dewynight515,lordsnow,mentions,wed feb 17 18:36:23 +0000 2016,700026019932024833,"rt @lordsnow: natalie dormer: ""jon snow is dead.... right now."" https://t.co/s8tw2xgf3m https://t.co/qydudzhady",[],True
marinahazza,harreh_loueh_,mentions,wed feb 17 18:38:05 +0000 2016,700026447755374592,rt @harreh_loueh_: rmr that it's time to hear it again thanks liam #aimhto2millions https://t.co/z3gnlp61sf,['aimhto2millions'],True
insubcontinent,insubcontinent,tweet,wed feb 17 18:38:40 +0000 2016,700026594526683136,https://t.co/98kxv1y01s ecroaker: https://t.co/agh8ju74ln; kim kardashian just switched her look up #gameofthrones #to #our #in #gameofthr…,"['gameofthrones', 'to', 'our', 'in', 'gameofthr']",False
hp_annyel_,bap_bangyongguk,mentions,wed feb 17 18:40:56 +0000 2016,700027164960247809,rt @bap_bangyongguk: 사랑해주세요 https://t.co/xscdo7orkk,[],True
marcelosureno,corrupcionchile,mentions,wed feb 17 18:48:05 +0000 2016,700028964312653824,rt @corrupcionchile: ¿se ha investigado en chile si petrobras le ha entregado dinero a políticos chilenos? https://t.co/mdeccdoxyn,[],True
totalfilmus,totalfilmus,tweet,wed feb 17 18:58:48 +0000 2016,700031661275111425,"daily reads: john oliver on why he's not covering the presidential debates, how fans saved ... https://t.co/rl7xjp8msg #gameofthrones",['gameofthrones'],False
tatibianucci,luvxx2bme,mentions,wed feb 17 19:00:44 +0000 2016,700032147797708802,rt @luvxx2bme: #happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t…,"['happyhumpday', 'twdfamily']",True
tatibianucci,flashikat,mentions,wed feb 17 19:00:44 +0000 2016,700032147797708802,rt @luvxx2bme: #happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t…,"['happyhumpday', 'twdfamily']",True
tatibianucci,collette04,mentions,wed feb 17 19:00:44 +0000 2016,700032147797708802,rt @luvxx2bme: #happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t…,"['happyhumpday', 'twdfamily']",True
tatibianucci,araeropele,mentions,wed feb 17 19:00:44 +0000 2016,700032147797708802,rt @luvxx2bme: #happyhumpday #twdfamily 🙈💘❤️ @flashikat @collette04 @araeropele @leedusme1227 @leesi_girl @reedusfan2 @normanscat https://t…,"['happyhumpday', 'twdfamily']",True
